protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE2_PHASE3,phase_PHASE2
NCT02120911,1127,1127.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,22.0,15.0,1,0.0,0.0,0.0,1.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,98.0,98.0,0.99,True,False,False
NCT01733238,1369,1369.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,3,0,23.0,10.0,1,1.0,0.0,1.0,0.0,1.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1170.0,1170.0,0.83,False,False,True
NCT03410108,974,1276.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,33,1,40.0,38.0,1,1.0,0.0,1.0,0.0,1.0,0.0,104.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,690.0,960.0,0.99,False,False,True
NCT01923116,1400,1583.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,1,1,9.0,8.0,1,0.0,0.0,0.0,1.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,540.0,540.0,0.68,True,False,False
NCT04620330,971,1076.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,5,1,45,2,9.0,15.0,2,1.0,0.0,1.0,0.0,1.0,0.0,90.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,168.0,1825.0,0.99,False,False,True
NCT03481998,1591,1591.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,5,1,4,1,15.0,6.0,2,1.0,0.0,1.0,0.0,0.0,0.0,104.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,720.0,0.99,True,False,False
NCT02280694,1461,1795.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,19.0,11.0,4,0.0,0.0,1.0,1.0,1.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,540.0,,0.175,False,False,True
NCT02219893,862,862.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,20.0,14.0,1,0.0,0.0,0.0,1.0,1.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1825.0,1825.0,0.175,True,False,False
NCT01794702,1786,1786.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,0,8.0,4.0,4,0.0,2.0,1.0,0.0,1.0,0.0,65.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,56.0,730.0,0.65,True,False,False
NCT01286753,1249,1430.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,0,2,8.0,10.0,1,1.0,1.0,1.0,1.0,0.0,0.0,51.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1460.0,1460.0,0.68,False,False,True
NCT02078648,1219,1362.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,2,2,1,16,0,42.0,32.0,4,0.0,0.0,1.0,1.0,1.0,0.0,74.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1095.0,1095.0,0.326,True,False,False
NCT01746771,1003,1003.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,9.0,12.0,3,1.0,0.0,1.0,0.0,1.0,0.0,44.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,63.0,0.68,True,False,False
NCT01740258,2508,2508.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,4,1,1,1,0,20.0,16.0,3,0.0,0.0,1.0,1.0,1.0,0.0,68.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1825.0,1825.0,0.65,False,False,True
NCT02976909,791,791.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,16.0,9.0,1,0.0,0.0,2.0,1.0,1.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,1080.0,0.99,False,False,True
NCT01902680,1049,1383.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,16.0,19.0,1,0.0,0.0,1.0,0.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,1095.0,0.175,False,False,True
NCT02333474,212,212.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,4.0,8.0,2,0.0,1.0,1.0,1.0,1.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.99,True,False,False
NCT01498484,2769,2769.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,9,2,1,0,31.0,9.0,1,1.0,1.0,1.0,1.0,0.0,0.0,87.0,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1959.0,1959.0,0.83,False,False,True
NCT04408924,462,863.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,14,2,8.0,9.0,1,1.0,0.0,1.0,0.0,1.0,0.0,44.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,384.0,840.0,0.175,False,False,True
NCT03023722,817,944.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,3,0,34.0,45.0,1,0.0,0.0,1.0,1.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1095.0,1095.0,0.68,False,False,True
NCT02780687,837,1180.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,30,1,7.0,5.0,1,1.0,0.0,1.0,1.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,168.0,600.0,0.68,False,False,True
NCT03877055,1304,1304.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,6,0,18.0,24.0,2,0.0,2.0,1.0,1.0,1.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.83,True,False,False
NCT02397928,1155,1155.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,13,1,12.0,26.0,3,1.0,0.0,1.0,0.0,1.0,0.0,82.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,365.0,0.68,False,False,True
NCT03081481,539,667.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,8,2,7.0,13.0,1,1.0,0.0,1.0,1.0,1.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,182.0,168.0,0.175,False,False,True
NCT03925870,797,1109.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,11.0,10.0,1,1.0,2.0,1.0,1.0,1.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,730.0,730.0,0.99,False,False,True
NCT02980991,762,852.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,13.0,20.0,2,0.0,0.0,0.0,0.0,1.0,0.0,80.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,300.0,0.99,False,False,True
NCT01524926,1922,3711.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,6,6,2,25,1,63.0,9.0,1,0.0,1.0,1.0,1.0,0.0,0.0,582.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,,,0.65,False,False,True
NCT01470456,608,1035.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,13,1,4.0,3.0,2,1.0,0.0,1.0,0.0,1.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,126.0,720.0,0.83,False,False,True
NCT02440464,1888,1888.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,15,0,40.0,27.0,6,0.0,1.0,1.0,1.0,1.0,4.0,57.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,630.0,730.0,0.598,False,False,True
NCT01583322,1064,1369.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,36,1,11.0,53.0,2,0.0,1.0,1.0,1.0,1.0,2.0,188.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,540.0,60.0,0.68,False,False,True
NCT01941901,1096,1240.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,12.0,5.0,2,0.0,1.0,0.0,1.0,1.0,4.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,False,False,True
NCT03109158,730,730.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,20,2,11.0,18.0,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,90.0,90.0,0.99,True,False,False
NCT02340780,1304,1828.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,6,1,32.0,42.0,1,0.0,0.0,1.0,1.0,1.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,900.0,900.0,0.65,False,False,True
NCT02104427,273,273.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,1,1,2,0,27.0,24.0,1,1.0,0.0,1.0,1.0,1.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9.0,0.598,False,False,True
NCT01442935,1764,3622.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,1,1,1,28.0,19.0,7,0.0,1.0,1.0,1.0,1.0,0.0,256.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,42.0,420.0,0.175,False,False,True
NCT02546544,867,867.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,5,1,32.0,21.0,1,0.0,0.0,1.0,1.0,1.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,540.0,0.65,False,False,True
NCT02797977,1377,1377.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,2,1,20,1,22.0,22.0,2,1.0,2.0,1.0,0.0,0.0,0.0,153.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.68,True,False,False
NCT01967823,2356,2356.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,5,1,2,1,0,55.0,19.0,4,0.0,0.0,0.0,0.0,1.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1825.0,365.0,0.99,False,False,True
NCT02798406,1623,1728.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,11,1,1,15,2,9.0,17.0,2,1.0,0.0,1.0,1.0,1.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,1277.5,1277.5,0.65,False,False,True
NCT02307487,487,913.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,6,1,2,1,8.0,19.0,6,1.0,0.0,1.0,1.0,0.0,0.0,14.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,450.0,0.68,False,False,True
NCT01265030,2881,2881.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,0,8,0,36.0,6.0,1,0.0,0.0,0.0,1.0,1.0,0.0,9.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1095.0,0.68,True,False,False
NCT01872078,395,395.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,4,1,7,2,1.0,0.0,2,1.0,1.0,1.0,0.0,1.0,2.0,67.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,,0.68,False,False,True
NCT01923168,1214,1215.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,3,1,87,2,10.0,5.0,3,1.0,1.0,1.0,1.0,1.0,3.0,340.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,168.0,168.0,0.99,False,False,True
NCT03192059,1460,1460.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,1,1,4,1,6.0,12.0,7,0.0,0.0,1.0,1.0,1.0,0.0,43.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,182.0,1092.0,0.175,False,False,True
NCT02321397,486,670.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,2,1,0,1,6.0,3.0,2,1.0,2.0,1.0,1.0,1.0,2.0,155.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,245.0,0.68,False,True,False
NCT03555877,1589,1589.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,1,25.0,22.0,5,0.0,1.0,1.0,1.0,1.0,0.0,56.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1170.0,1170.0,0.99,False,False,True
NCT02418481,427,427.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,3,1,1,1,10.0,3.0,3,0.0,0.0,1.0,1.0,1.0,1.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.99,True,False,False
NCT02670616,1492,1614.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,19.0,13.0,6,0.0,0.0,0.0,1.0,1.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1440.0,1440.0,0.83,False,False,True
NCT02053636,1186,1220.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,29,1,11.0,9.0,1,0.0,0.0,1.0,1.0,1.0,0.0,76.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,,0.99,False,False,True
NCT03206970,715,1286.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,14,1,9.0,13.0,1,1.0,0.0,1.0,1.0,1.0,0.0,86.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,365.0,1095.0,0.83,False,False,True
NCT02042911,881,881.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,6,1,33.0,31.0,1,1.0,0.0,1.0,1.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,900.0,900.0,0.65,False,False,True
NCT03251612,1431,1641.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,4,1,22.0,5.0,1,0.0,0.0,1.0,0.0,1.0,0.0,90.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,63.0,912.5,0.175,False,False,True
NCT02392637,1960,1960.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,9,1,1,3,0,15.0,4.0,4,0.0,0.0,1.0,0.0,1.0,0.0,62.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1095.0,1095.0,0.175,False,False,True
NCT02458235,1382,1382.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,4,1,0,1,0,5.0,5.0,2,0.0,0.0,1.0,1.0,1.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.65,False,False,True
NCT04477616,450,481.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,13.0,20.0,2,0.0,1.0,0.0,1.0,1.0,0.0,160.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,63.0,0.99,False,False,True
NCT01390948,1571,3025.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,3,0,53,1,15.0,20.0,3,1.0,1.0,1.0,1.0,1.0,0.0,124.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,1825.0,0.68,False,False,True
NCT01554059,426,883.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,0,1,2,1,9.0,21.0,4,0.0,0.0,0.0,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,365.0,365.0,0.175,False,False,True
NCT02404844,1023,1053.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,15.0,11.0,2,0.0,0.0,0.0,0.0,1.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,730.0,0.99,False,False,True
NCT04205799,1096,1096.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,8,1,28.0,24.0,1,0.0,0.0,1.0,1.0,1.0,0.0,57.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,365.0,0.175,False,False,True
NCT04440059,1613,1613.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,16,1,8.0,5.0,1,1.0,0.0,1.0,0.0,1.0,0.0,47.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1095.0,84.0,0.68,False,False,True
NCT02610777,1238,1926.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,3,2,1,59,2,37.0,22.0,2,1.0,1.0,1.0,1.0,1.0,0.0,120.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1095.0,1825.0,0.65,False,False,True
NCT01559844,791,944.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,15,2,15.0,25.0,2,1.0,0.0,1.0,1.0,1.0,0.0,61.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,336.0,336.0,0.175,False,False,True
NCT01994837,395,395.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,1,1,0,1,12.0,14.0,1,1.0,0.0,1.0,0.0,1.0,0.0,32.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,84.0,730.0,0.65,False,False,True
NCT02481050,564,812.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,12,0,16.0,21.0,1,1.0,0.0,1.0,0.0,1.0,0.0,58.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,839.4999999999999,839.4999999999999,0.99,False,False,True
NCT02867956,508,1126.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,15.0,11.0,2,0.0,0.0,0.0,1.0,1.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.68,False,False,True
NCT01584531,1095,1279.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,3,1,1,5,0,9.0,23.0,1,1.0,0.0,1.0,0.0,1.0,0.0,82.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,30.0,0.68,False,False,True
NCT04857164,842,1037.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,19.0,51.0,1,0.0,0.0,2.0,0.0,1.0,0.0,67.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,126.0,1460.0,0.99,False,False,True
NCT01403610,1583,1583.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,4,1,1,0,12.0,29.0,3,0.0,2.0,1.0,0.0,0.0,1.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.68,False,False,True
NCT04789668,1057,1057.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,14,1,1,1,0,38.0,34.0,3,0.0,0.0,1.0,1.0,1.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,730.0,730.0,0.99,True,False,False
NCT06132932,579,579.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,11.0,12.0,1,1.0,0.0,1.0,1.0,1.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,168.0,168.0,0.68,True,False,False
NCT03102047,1015,1326.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,43,0,23.0,32.0,1,0.0,0.0,1.0,0.0,1.0,0.0,45.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,90.0,0.68,False,False,True
NCT01375569,955,1623.0,"(-0.001, 1127.0]","(1413.0, 4722.0]",1,0,3,1,1,1,0,23.0,27.0,1,0.0,0.0,0.0,0.0,1.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,750.0,0.175,False,False,True
NCT01281917,973,1216.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,18,0,38.0,9.0,2,0.0,0.0,1.0,0.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1800.0,1800.0,0.83,False,False,True
NCT02496676,1437,1437.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,2,1,0,14.0,13.0,3,0.0,2.0,1.0,1.0,1.0,4.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,84.0,365.0,0.68,True,False,False
NCT00920140,701,701.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,28,2,19.0,30.0,2,1.0,0.0,1.0,0.0,0.0,0.0,97.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,407.0,407.0,0.68,False,False,True
NCT05553808,973,973.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,43,2,13.0,49.0,2,1.0,1.0,1.0,1.0,1.0,0.0,105.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.68,False,False,True
NCT01892371,3374,3374.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,8,4,1,1,0,27.0,13.0,3,0.0,1.0,1.0,0.0,0.0,0.0,73.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,,0.65,True,False,False
NCT04294225,958,958.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,22,1,1,3,0,38.0,2.0,2,0.0,0.0,1.0,1.0,1.0,0.0,161.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,70.0,,0.99,False,False,True
NCT04314895,895,895.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,1,1,4,0,22.0,5.0,1,1.0,0.0,1.0,1.0,1.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,364.0,0.99,False,False,True
NCT02733250,761,1005.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,2,1,10.0,28.0,2,0.0,0.0,1.0,0.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1680.0,,0.99,True,False,False
NCT02209948,1744,1757.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,20,1,14.0,8.0,1,0.0,1.0,1.0,0.0,1.0,0.0,166.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,180.0,1460.0,0.326,False,False,True
NCT01389661,1851,1851.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,1,3,1,5.0,19.0,1,1.0,0.0,1.0,1.0,1.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,180.0,180.0,0.68,True,False,False
NCT02654106,1492,1492.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,1,1,7.0,7.0,2,0.0,0.0,0.0,0.0,1.0,0.0,65.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1825.0,0.68,False,False,True
NCT03332498,680,1324.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,4,1,1,1,0,21.0,35.0,2,0.0,2.0,1.0,0.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,,0.175,True,False,False
NCT01685060,1219,1219.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,52,2,8.0,7.0,1,1.0,0.0,1.0,1.0,1.0,0.0,140.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,168.0,168.0,0.99,False,False,True
NCT03012581,2015,2339.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,6,1,1,1,1,34.0,23.0,1,0.0,0.0,1.0,1.0,1.0,0.0,269.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,84.0,1080.0,0.99,False,False,True
NCT03776136,1715,1715.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,1,1,23,2,14.0,26.0,2,1.0,0.0,1.0,1.0,1.0,0.0,103.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1095.0,1095.0,0.94,False,False,True
NCT03440359,1580,2003.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,1,0,6.0,10.0,5,0.0,1.0,0.0,0.0,1.0,1.0,52.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,365.0,0.68,False,True,False
NCT02221310,4136,4136.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,1,0,1,0,8.0,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.65,False,False,True
NCT05074472,593,624.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,5,1,1,9,0,30.0,22.0,1,1.0,0.0,1.0,1.0,1.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.175,True,False,False
NCT02091063,1790,1859.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,3,1,2,0,14.0,16.0,1,0.0,2.0,2.0,1.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1095.0,1095.0,0.83,True,False,False
NCT01310101,1402,1402.0,"(1127.0, 4695.0]","(-0.001, 1413.0]",0,1,1,1,1,4,1,11.0,24.0,1,0.0,0.0,0.0,1.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,168.0,1095.0,0.65,False,False,True
NCT02843061,365,1095.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,1,1,5.0,3.0,2,0.0,1.0,1.0,1.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.83,True,False,False
NCT01611116,1821,1821.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,5,1,7.0,20.0,2,0.0,1.0,0.0,1.0,1.0,3.0,33.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,365.0,0.65,False,False,True
NCT01747551,1428,1667.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,2,2,1,2,0,7.0,23.0,4,0.0,1.0,0.0,1.0,1.0,2.0,64.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,180.0,56.0,0.68,False,False,True
NCT03631407,988,988.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,2,1,8,2,9.0,40.0,2,1.0,1.0,1.0,0.0,1.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,960.0,960.0,0.175,False,False,True
NCT03832621,920,920.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,1,1,1,1,1,14.0,71.0,3,0.0,0.0,1.0,0.0,1.0,0.0,135.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,240.0,1080.0,0.175,False,False,True
NCT01676714,1064,1216.0,"(-0.001, 1127.0]","(-0.001, 1413.0]",0,0,2,1,1,1,0,27.0,22.0,1,0.0,0.0,1.0,1.0,1.0,0.0,10.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,3000.0,0.99,False,False,True
NCT01437709,4394,4394.0,"(1127.0, 4695.0]","(1413.0, 4722.0]",1,1,1,2,1,6,0,28.0,4.0,2,0.0,1.0,1.0,1.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.83,False,False,True
