protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,max_treatment_duration,min_treatment_duration,survival_5yr_relative,phase_PHASE2_PHASE3,phase_PHASE3
NCT01966120,335.0,547.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,3.0,6.0,3,1,1.0,1,0.0,1.0,3.0,87.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,84.0,84.0,49,14,0.99,False,True
NCT02390947,1492.0,1642.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,2,2,1,44,1,28.0,23.0,2,1,1.0,1,0.0,1.0,4.0,543.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1095.0,1095.0,1080,360,0.175,False,True
NCT03070951,846.0,1230.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,5,1,96,2,5.0,6.0,4,1,1.0,1,1.0,1.0,4.0,511.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,168.0,364.0,4320,14,0.68,False,True
NCT02603705,465.0,465.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,39,0,13.0,10.0,1,1,0.0,1,0.0,1.0,0.0,281.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,365.0,365.0,4320,14,0.68,False,True
NCT02713867,1147.0,2065.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,129,2,10.0,3.0,1,1,1.0,1,1.0,1.0,0.0,363.0,False,1,0,0,0,0,0,0,0,0,1,1,0,1,360.0,1800.0,49,14,0.99,False,True
NCT03013361,518.0,518.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,0,1,3.0,9.0,3,0,1.0,0,1.0,1.0,3.0,60.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,4320,14,0.68,False,True
NCT01767467,1042.0,1407.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,86,2,15.0,18.0,2,1,1.0,1,1.0,1.0,3.0,568.0,False,0,0,1,0,0,0,0,1,0,1,0,0,1,60.0,390.0,4320,14,0.68,False,True
NCT02234115,760.0,888.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,1,1,29,2,22.0,26.0,1,1,0.0,1,1.0,1.0,0.0,137.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,336.0,336.0,4320,14,0.68,False,True
NCT03849118,1162.0,1180.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,1,31,2,12.0,20.0,1,1,0.0,1,1.0,1.0,0.0,300.0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,90.0,,1080,360,0.175,False,True
NCT01908621,1094.0,1682.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,1,13.0,13.0,2,0,2.0,1,1.0,1.0,0.0,90.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,20.0,30.0,180,90,0.598,False,True
NCT05614518,430.0,430.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,9.0,6.0,2,1,2.0,1,1.0,1.0,0.0,280.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,180.0,180.0,4320,14,0.68,False,True
NCT03850444,764.0,2229.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,0,1,15.0,36.0,4,1,1.0,1,1.0,1.0,0.0,262.0,False,1,0,0,0,0,0,0,1,0,1,1,0,1,696.0,1791.0,49,14,0.99,False,True
NCT02399059,1520.0,1520.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,2,0,1,2.0,2.0,2,0,1.0,0,1.0,1.0,1.0,106.0,False,0,0,1,0,1,0,0,0,0,0,0,0,0,1080.0,1080.0,1080,360,0.175,False,True
NCT04040946,959.0,1380.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,3,2,1,4,1,6.0,7.0,2,0,1.0,1,0.0,1.0,0.0,59.0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,1080,360,0.175,False,True
NCT01656161,396.0,396.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,2,10,1,5.0,8.0,1,1,0.0,1,0.0,1.0,0.0,120.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,337.0,337.0,1080,360,0.175,False,True
NCT02954172,690.0,1079.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,1,1,16.0,39.0,2,1,1.0,1,0.0,1.0,2.0,450.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,126.0,540.6,49,14,0.99,False,True
NCT02196701,955.0,955.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,1,1,0,1,12.0,32.0,2,1,0.0,1,0.0,1.0,0.0,46.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,112.0,168.0,4320,14,0.68,False,True
NCT01828099,1081.0,3834.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,132,1,7.0,3.0,4,1,1.0,1,1.0,1.0,0.0,376.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1020.0,1020.0,49,14,0.99,False,True
NCT02063659,749.0,749.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,50,2,8.0,8.0,2,1,1.0,1,1.0,1.0,3.0,76.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,368.2,84.0,4320,14,0.68,False,True
NCT02576054,992.0,992.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,2,1,0,1,1,5.0,11.0,1,1,0.0,1,0.0,1.0,0.0,101.0,True,0,0,1,0,0,0,0,0,0,1,0,0,1,900.0,900.0,4320,14,0.68,False,True
NCT02910726,2180.0,2180.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,0,3,0,4.0,6.0,2,0,0.0,1,1.0,1.0,0.0,6.0,False,0,1,0,0,1,0,0,1,0,0,0,0,0,365.0,,4320,14,0.68,True,False
NCT01526135,2145.0,3378.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,52,1,17.0,19.0,2,0,1.0,1,1.0,1.0,0.0,493.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1095.0,1080.0,1080,360,0.175,False,True
NCT03388346,1252.0,1252.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,4,1,1,1,0,10.0,7.0,1,0,0.0,2,1.0,1.0,0.0,22.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,14.0,360.0,1080,360,0.175,True,False
NCT02678351,1700.0,2053.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,1,1,1,0,10.0,4.0,3,0,0.0,2,1.0,1.0,0.0,74.0,False,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0,1.0,1080,360,0.175,True,False
NCT05547386,601.0,601.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,3,1,1,1,0,18.0,2.0,3,0,0.0,1,0.0,1.0,0.0,163.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,,1080,360,0.175,False,True
NCT02643420,736.0,1016.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,2,2,1,81,2,13.0,15.0,4,1,1.0,1,0.0,1.0,0.0,406.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,21.0,1020.0,1825,365,0.99,False,True
NCT03103321,874.0,1230.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,8,4,1,28,0,18.0,6.0,7,0,1.0,1,1.0,1.0,0.0,158.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,360.0,1080,360,0.175,False,True
NCT02422615,878.0,2773.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,174,2,15.0,10.0,3,1,1.0,1,1.0,1.0,4.0,726.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,780.0,1380.0,1825,365,0.99,False,True
NCT01964170,661.0,1091.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,0,1,6.0,9.0,2,1,1.0,1,0.0,1.0,0.0,234.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,365.0,730.0,1080,360,0.175,False,True
NCT03416179,777.0,1368.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,4,1,149,2,20.0,23.0,8,1,1.0,1,1.0,1.0,4.0,730.0,False,1,0,0,0,1,0,0,1,0,0,1,1,1,750.0,1095.0,1095,730,0.65,False,True
NCT01964391,1035.0,1738.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,1,23,1,15.0,12.0,7,1,0.0,1,0.0,1.0,0.0,174.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1642.5,1642.5,1825,365,0.99,False,True
NCT01814553,821.0,821.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,12,0,17.0,15.0,2,1,1.0,1,1.0,1.0,0.0,40.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,84.0,180.0,49,14,0.99,False,True
NCT03086148,415.0,503.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,5.0,3.0,2,0,1.0,0,1.0,1.0,4.0,84.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,30.0,4320,14,0.68,True,False
NCT01275196,1279.0,1279.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,12,1,23.0,35.0,2,1,1.0,1,1.0,1.0,0.0,267.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,360.0,1200.0,1095,730,0.65,False,True
NCT02518191,1960.0,1960.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,2,1,8.0,6.0,1,0,1.0,2,1.0,1.0,0.0,345.0,False,0,0,1,0,0,0,0,1,0,0,1,0,0,365.0,1825.0,1825,365,0.99,False,True
NCT03465722,714.0,1269.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,114,2,6.0,26.0,2,1,1.0,1,1.0,1.0,0.0,476.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,720.0,720.0,4320,14,0.68,False,True
NCT05108597,366.0,366.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,1,1,5.0,4.0,1,0,1.0,0,0.0,1.0,1.0,200.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,,,4320,14,0.68,False,True
NCT02136134,514.0,3437.0,"(19.999, 758.0]","(1783.0, 4722.0]",2,0,1,2,1,0,2,5.0,11.0,3,1,1.0,1,1.0,1.0,0.0,498.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,365.0,2190.0,180,90,0.598,False,True
NCT01238172,2513.0,2936.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,180,0,35.0,6.0,2,0,1.0,1,1.0,1.0,0.0,478.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,1080,360,0.175,False,True
NCT01352117,1580.0,2568.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,8,1,38.0,13.0,2,0,1.0,1,1.0,1.0,0.0,192.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,336.0,672.0,1825,240,0.65,False,True
NCT04239716,303.0,303.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,1,1,4.0,8.0,1,0,0.0,0,1.0,1.0,0.0,13.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,1825,365,0.99,False,True
NCT02935972,365.0,426.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,1,1,3.0,6.0,3,0,1.0,0,1.0,1.0,0.0,336.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,4320,14,0.68,True,False
NCT03123939,1268.0,1268.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,0,11,1,19.0,27.0,1,1,0.0,1,0.0,1.0,0.0,69.0,False,1,0,0,0,0,0,0,0,0,1,1,1,1,360.0,732.0,1095,730,0.65,False,True
NCT02449239,1735.0,2465.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,0,2,36.0,14.0,1,1,0.0,1,1.0,1.0,0.0,133.0,False,1,0,0,0,0,0,0,0,0,1,1,0,1,720.0,1440.0,4320,14,0.68,False,True
NCT01295710,1466.0,1466.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,4,2,1,28,2,7.0,6.0,2,1,1.0,1,1.0,1.0,4.0,260.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,1440.0,1440.0,1095,730,0.65,False,True
NCT02197221,1460.0,1460.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,46,1,6.0,12.0,2,0,1.0,1,0.0,1.0,0.0,300.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1800.0,1800.0,180,90,0.598,False,True
NCT05564286,760.0,790.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,5,2,1,1,1,4.0,1.0,3,0,1.0,0,1.0,1.0,1.0,116.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,35.0,,1080,360,0.175,False,True
NCT02409342,1660.0,2423.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,142,2,10.0,13.0,5,1,1.0,1,1.0,1.0,0.0,572.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,1635.0,2385.0,49,14,0.99,False,True
NCT01321541,2626.0,2704.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,4,2,1,131,2,10.0,10.0,2,1,1.0,1,1.0,1.0,1.0,312.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,700.0,700.0,730,180,0.83,False,True
NCT01810770,1644.0,1644.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,1,1,0,1,13.0,25.0,1,1,0.0,1,0.0,1.0,0.0,243.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1080.0,1080.0,4320,14,0.68,False,True
NCT02289768,335.0,335.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,14,1,15.0,16.0,2,1,1.0,1,0.0,1.0,4.0,166.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,140.0,140.0,49,14,0.99,False,True
NCT04902885,190.0,585.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,4,1,1,1,22.0,20.0,1,1,1.0,1,1.0,1.0,4.0,95.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,30.0,180.0,49,14,0.99,False,True
NCT02319135,1488.0,1853.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,1,1,13.0,19.0,5,0,1.0,1,1.0,1.0,0.0,289.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1460.0,1460.0,1095,730,0.65,False,True
NCT01671449,669.0,1034.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,9,1,14.0,29.0,3,0,1.0,2,0.0,1.0,0.0,338.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1095.0,1095.0,4320,14,0.68,False,True
NCT05636566,212.0,252.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,3,0,1,1,4.0,6.0,3,0,1.0,1,1.0,1.0,1.0,60.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,,,4320,14,0.68,True,False
NCT01471444,3330.0,3330.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,3,2,2,1,0,15.0,13.0,7,0,1.0,1,1.0,1.0,0.0,256.0,False,1,0,0,0,1,0,0,1,0,0,1,0,0,1825.0,1825.0,1095,730,0.65,False,True
NCT02613507,644.0,2728.0,"(19.999, 758.0]","(1783.0, 4722.0]",2,0,1,2,1,33,1,5.0,6.0,2,1,1.0,1,1.0,1.0,0.0,639.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,660.0,660.0,49,14,0.99,False,True
NCT03137121,730.0,1161.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,2,1,5,0,10.0,11.0,2,0,1.0,0,1.0,1.0,3.0,30.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,7.0,7.0,4320,14,0.68,True,False
NCT02482753,974.0,2042.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,3,1,22,1,11.0,28.0,3,1,1.0,1,1.0,1.0,2.0,365.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1095.0,2190.0,1825,365,0.99,False,True
NCT02667288,274.0,274.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,1,0,17.0,30.0,1,1,0.0,1,0.0,1.0,0.0,147.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,148.0,148.0,49,14,0.99,False,True
NCT01611090,2317.0,2317.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,0,2,12.0,18.0,4,1,1.0,1,1.0,1.0,3.0,578.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1825.0,1825.0,730,180,0.83,False,True
NCT02028507,1768.0,2496.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,37,1,18.0,40.0,4,0,1.0,1,1.0,1.0,0.0,693.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,,1.0,1825,365,0.99,False,True
NCT03498716,1838.0,1838.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,374,2,17.0,15.0,4,1,1.0,1,1.0,1.0,0.0,2203.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,2555.0,2555.0,1825,365,0.99,False,True
NCT01524783,973.0,3052.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,3,2,1,97,2,8.0,22.0,3,1,1.0,1,1.0,1.0,4.0,302.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,810.0,2920.0,49,14,0.99,False,True
NCT04031703,1936.0,1936.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,0,1,13.0,10.0,6,0,1.0,0,1.0,1.0,0.0,647.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1825.0,1825.0,1825,365,0.99,False,True
NCT02251977,1100.0,1100.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,1,1,12.0,9.0,3,0,1.0,2,1.0,1.0,4.0,196.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,270.0,1095.0,1080,360,0.175,False,True
NCT01245764,756.0,756.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,4,0,0,1,9.0,22.0,2,1,1.0,1,0.0,1.0,3.0,250.0,True,0,0,1,0,0,0,0,0,0,1,0,0,0,570.0,210.0,4320,14,0.68,False,True
NCT01887795,1096.0,1096.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,2,2,1,1,1,20.0,15.0,2,0,1.0,0,1.0,1.0,0.0,224.0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,390.0,1095.0,49,14,0.99,False,True
NCT03556358,883.0,952.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,5,2,1,146,1,11.0,16.0,5,1,1.0,1,0.0,1.0,2.0,809.0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,49.0,168.0,1825,365,0.99,False,True
NCT02467868,184.0,337.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,36,1,13.0,0.0,2,1,1.0,1,0.0,1.0,3.0,193.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,21.0,168.0,1825,365,0.99,False,True
NCT01640405,2314.0,2314.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,1,1,13.0,42.0,2,0,1.0,1,0.0,1.0,0.0,350.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,1825.0,1825.0,1080,360,0.175,False,True
NCT02043288,2160.0,2160.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,43,1,31.0,31.0,2,1,1.0,1,1.0,1.0,0.0,310.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,1277.5,1277.5,4320,14,0.68,False,True
NCT03558516,551.0,566.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,1,8.0,12.0,2,0,1.0,1,0.0,1.0,3.0,80.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,3.0,4320,14,0.68,False,True
NCT02136069,2008.0,2008.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,119,1,11.0,7.0,4,1,1.0,1,1.0,1.0,2.0,397.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,378.0,462.0,4320,14,0.68,False,True
NCT02819518,1784.0,2651.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,5,1,0,1,14.0,36.0,6,1,1.0,1,1.0,1.0,4.0,882.0,False,1,0,0,0,0,0,0,1,0,1,1,1,1,1590.0,1590.0,1825,365,0.99,False,True
NCT02355886,1043.0,1408.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,1,0,2.0,10.0,3,0,1.0,1,1.0,1.0,2.0,25.0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,2.0,1440,360,0.99,True,False
NCT03200912,200.0,215.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,1,23,0,11.0,35.0,3,1,1.0,1,0.0,1.0,4.0,507.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,57.0,,49,14,0.99,False,True
NCT02925494,600.0,919.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,2,1,124,2,7.0,7.0,2,1,1.0,1,1.0,1.0,4.0,433.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,180.0,180.0,4320,14,0.68,False,True
NCT01363479,489.0,489.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,79,2,14.0,15.0,3,1,1.0,1,0.0,1.0,4.0,743.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,4320,14,0.68,False,True
NCT01601314,1887.0,1887.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,1,1,4.0,9.0,2,0,1.0,2,0.0,1.0,4.0,55.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,360.0,4320,14,0.68,False,True
NCT01377922,1857.0,1857.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,2,1,0,2,11.0,0.0,2,1,1.0,1,1.0,1.0,2.0,38.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,14.0,14.0,4320,14,0.68,False,True
NCT03248440,382.0,382.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,2,65,0,6.0,9.0,2,1,1.0,1,0.0,1.0,2.0,263.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,15.0,15.0,4320,14,0.68,False,True
NCT02667236,274.0,274.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,2,1,1,0,17.0,30.0,2,1,1.0,1,0.0,1.0,2.0,450.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,106.0,106.0,49,14,0.99,False,True
NCT02369016,2591.0,2591.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,1,1,1,0,1,23.0,18.0,1,1,0.0,1,1.0,1.0,0.0,25.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,2555.0,,730,180,0.83,False,True
NCT02302807,790.0,1395.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,2,1,217,2,10.0,32.0,4,1,1.0,1,1.0,1.0,0.0,931.0,False,1,0,0,0,0,0,0,1,0,0,1,1,1,750.0,1380.0,4320,14,0.68,False,True
NCT02660190,669.0,1096.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,3,2,1,2,1,1.0,2.0,2,0,1.0,2,1.0,1.0,0.0,696.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,240.0,,4320,14,0.68,False,True
NCT02314806,699.0,699.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,3,2,0,1,2.0,3.0,3,0,1.0,0,1.0,1.0,1.0,51.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,14.0,,1825,365,0.99,False,True
NCT02491320,1522.0,1522.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,2,1,1,1,7.0,5.0,2,0,1.0,0,1.0,1.0,0.0,384.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,540.0,540.0,4320,14,0.68,False,True
NCT03401229,928.0,928.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,99,2,31.0,48.0,2,1,1.0,1,0.0,1.0,3.0,413.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,280.0,392.0,4320,14,0.68,False,True
NCT02127645,1065.0,1065.0,"(758.0, 1321.333]","(1004.0, 1783.0]",1,1,1,1,1,1,1,12.0,1.0,4,0,0.0,0,1.0,1.0,0.0,25.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1080.0,90.0,4320,14,0.68,False,True
NCT01517802,3312.0,3312.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,1,2,0,2,1.0,2.0,2,1,0.0,1,0.0,1.0,0.0,32.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,3285.0,,1080,360,0.175,False,True
NCT05254457,766.0,766.0,"(758.0, 1321.333]","(90.999, 1004.0]",0,1,1,2,1,27,0,12.0,8.0,1,1,1.0,1,1.0,1.0,0.0,145.0,False,1,0,0,0,0,0,0,0,0,1,0,0,1,450.0,450.0,4320,14,0.68,False,True
NCT01648894,1092.0,2750.0,"(758.0, 1321.333]","(1783.0, 4722.0]",2,1,1,2,1,1,1,14.0,10.0,2,0,1.0,1,0.0,1.0,0.0,265.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,180.0,1825.0,4320,14,0.68,False,True
NCT01713946,1640.0,1640.0,"(1321.333, 4538.0]","(1004.0, 1783.0]",1,2,1,3,2,104,2,28.0,29.0,4,1,1.0,1,1.0,1.0,4.0,366.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,49.0,839.4999999999999,4320,14,0.68,False,True
NCT02240199,426.0,426.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,2,4,1,2,1,6.0,19.0,4,0,2.0,1,0.0,1.0,4.0,100.0,False,0,0,1,0,0,0,0,1,0,0,0,0,0,180.0,180.0,4320,14,0.68,False,True
NCT03029234,584.0,1526.0,"(19.999, 758.0]","(1004.0, 1783.0]",1,0,1,1,1,17,1,33.0,39.0,2,1,0.0,1,0.0,1.0,0.0,126.0,False,1,0,0,0,0,0,0,1,0,0,1,1,0,267.0,459.0,180,90,0.598,False,True
NCT01645839,2528.0,2740.0,"(1321.333, 4538.0]","(1783.0, 4722.0]",2,2,2,2,1,10,1,15.0,26.0,1,0,1.0,1,1.0,1.0,0.0,74.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,180.0,180.0,1825,365,0.99,False,True
NCT01626222,518.0,518.0,"(19.999, 758.0]","(90.999, 1004.0]",0,0,1,1,1,84,1,1.0,2.0,2,1,0.0,1,0.0,1.0,0.0,301.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,168.0,336.0,1825,365,0.99,False,True
