protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT01207921,1971.0,3599.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,3,0,28.0,13.0,1,0,0.0,1.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,3650.0,0.68,False,True
NCT04171791,392.0,524.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,0,16.0,25.0,1,0,0.0,1.0,1.0,0.0,0.0,4.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,224.0,224.0,0.68,False,True
NCT00939770,3388.0,3388.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,0,28,2,83.0,15.0,4,0,2.0,1.0,0.0,0.0,0.0,122.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,2920.0,0.83,True,False
NCT01422499,1849.0,1849.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,0,0,10,1,17.0,16.0,1,0,0.0,1.0,1.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,270.0,90.0,0.83,True,False
NCT03076437,1227.0,1446.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,2,1,1,21.0,17.0,1,0,0.0,1.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,730.0,0.83,True,False
NCT02171260,546.0,546.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,0,18,0,47.0,29.0,1,1,0.0,1.0,0.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,,0.68,False,True
NCT01307267,2801.0,2801.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,2,1,42,2,8.0,7.0,3,1,1.0,1.0,0.0,0.0,0.0,190.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,57.0,1460.0,0.99,False,True
NCT04955340,99.0,99.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,1,1,11.0,47.0,1,1,0.0,1.0,0.0,0.0,0.0,5.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,28.0,0.83,False,True
NCT02581631,1435.0,2188.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,2,27,2,3.0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,145.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,900.0,1440.0,0.68,True,False
NCT02686346,974.0,1959.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,19,1,24.0,20.0,4,0,0.0,1.0,1.0,0.0,0.0,53.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,120.0,730.0,0.68,True,False
NCT00276536,1095.0,1095.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,7,1,1,1,0,37.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,,0.598,False,True
NCT01169584,578.0,1553.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,0,2,0,28.0,31.0,1,1,0.0,1.0,1.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,0.65,False,True
NCT02797964,1214.0,1214.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,15,1,25.0,22.0,1,1,2.0,1.0,0.0,0.0,0.0,107.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,112.0,,0.83,True,False
NCT01561911,2649.0,2649.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,0,1,2,1,24.0,21.0,1,0,0.0,1.0,0.0,0.0,0.0,29.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01292135,639.0,820.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,6,0,12.0,10.0,1,1,1.0,1.0,0.0,0.0,0.0,33.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,474.0,474.0,0.83,False,True
NCT00186589,1156.0,1156.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,0,1,1,0,37.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01121133,365.0,365.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,0,1,5.0,22.0,2,1,0.0,1.0,0.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00734890,822.0,1067.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,0,1,1,0,96.0,10.0,4,0,0.0,1.0,0.0,0.0,0.0,18.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.99,False,True
NCT01625351,2730.0,2730.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,13,1,0,1,0,27.0,15.0,7,0,0.0,1.0,0.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,30.0,1825.0,0.65,False,True
NCT00387608,610.0,1035.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,0,1,1,0,41.0,10.0,3,0,0.0,1.0,0.0,0.0,0.0,23.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01284192,1158.0,1917.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,5,1,1,6,0,10.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,30.0,0.83,False,True
NCT00322608,1249.0,1340.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,0,6.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT00003294,700.0,2557.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,3,0,2,1,0,1.0,10.0,4,0,0.0,1.0,1.0,0.0,0.0,24.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT03593187,560.0,560.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,33.0,34.0,1,0,0.0,1.0,1.0,0.0,0.0,2.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,720.0,0.68,True,False
NCT02280525,1587.0,1587.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,3,1,1,0,19.0,9.0,6,0,0.0,1.0,0.0,0.0,0.0,8.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,120.0,0.65,False,True
NCT00412321,2161.0,2161.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,8,1,0,2,7.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,67.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1095.0,168.0,0.598,False,True
NCT03885947,748.0,748.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,1,1,1,0,15.0,13.0,6,0,2.0,2.0,1.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,42.0,365.0,0.83,False,True
NCT00789776,3122.0,3122.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,16,1,2,3,0,39.0,34.0,8,0,0.0,0.0,1.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.598,True,False
NCT01854606,909.0,909.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,15,2,9.0,10.0,2,1,0.0,1.0,0.0,0.0,0.0,31.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,360.0,720.0,0.83,False,True
NCT03730142,639.0,639.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,9.0,23.0,1,1,0.0,1.0,0.0,0.0,0.0,82.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,365.0,0.68,False,True
NCT01471210,1521.0,1521.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,1,4,1,24,2,15.0,55.0,1,1,0.0,1.0,0.0,0.0,0.0,124.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,730.0,730.0,0.83,False,True
NCT00443976,1165.0,1802.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,2,1,1,2,1,33.0,10.0,1,0,0.0,1.0,1.0,0.0,0.0,35.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,42.0,0.83,False,True
NCT00718757,1461.0,1461.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,3,1,0,2,0,12.0,6.0,3,0,0.0,1.0,1.0,0.0,0.0,4.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00374179,823.0,915.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,0,1,3,0,42.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT01800838,518.0,760.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,7,1,1,1,0,14.0,6.0,4,0,0.0,2.0,1.0,0.0,0.0,11.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.83,False,True
NCT01874054,913.0,1725.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,13,0,5.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,55.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,414.0,1470.0,0.68,True,False
NCT01449461,1518.0,3073.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,6,1,0,1,27.0,24.0,1,1,1.0,1.0,0.0,0.0,0.0,137.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,3066.0,3066.0,0.99,True,False
NCT00562380,1643.0,1704.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,0,1,1,0,6.0,22.0,4,1,0.0,1.0,0.0,1.0,0.0,64.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.65,False,True
NCT01634763,1309.0,1309.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,3,1,8.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,22.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,42.0,0.83,False,True
NCT01776411,1155.0,1576.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,1,1,21,1,13.0,16.0,1,1,0.0,1.0,0.0,0.0,0.0,49.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.68,True,False
NCT02273739,543.0,543.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,1,0,2,19.0,34.0,1,1,2.0,1.0,0.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,56.0,0.65,True,False
NCT00993239,1004.0,1216.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,0,8.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,50.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,56.0,0.68,False,True
NCT01105247,945.0,1007.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,10,0,8.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,133.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,870.0,0.83,True,False
NCT00667082,671.0,671.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,1,3,1,6.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,22.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.99,False,True
NCT00484874,2406.0,3075.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,1,1,0,25.0,4.0,1,0,0.0,1.0,1.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,1825.0,0.68,True,False
NCT04185220,254.0,812.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,2,1,1,0,24.0,27.0,2,0,2.0,0.0,0.0,0.0,0.0,6.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,150.0,365.0,0.83,False,True
NCT01226277,701.0,701.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,0,0,4.0,24.0,1,1,0.0,1.0,0.0,1.0,0.0,42.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.68,False,True
NCT02467946,2274.0,2274.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,1,18.0,22.0,1,0,0.0,1.0,1.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,912.5,1095.0,0.68,True,False
NCT01222780,1552.0,1552.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,6,1,0,1,0,31.0,14.0,1,1,2.0,1.0,1.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,336.0,28.0,0.65,False,True
NCT00705874,1918.0,1949.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,7,1,12,0,7.0,4.0,7,1,1.0,1.0,0.0,0.0,0.0,172.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT01805375,1718.0,1718.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,0,1,5,1,17.0,18.0,1,0,0.0,1.0,0.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1140.0,1620.0,0.83,False,True
NCT01602289,791.0,791.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,3,1,1,1,12.0,24.0,3,1,0.0,1.0,0.0,0.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,150.0,0.99,False,True
NCT03272256,784.0,1023.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,3,1,9.0,21.0,1,1,2.0,1.0,1.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,56.0,0.68,False,True
NCT01351935,1439.0,1439.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,3,1,1,13,0,17.0,15.0,1,1,0.0,1.0,0.0,0.0,0.0,113.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,0.83,False,True
NCT02265731,2363.0,2363.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,4,1,14,1,14.0,8.0,4,1,0.0,1.0,1.0,0.0,0.0,38.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1440.0,1440.0,0.598,True,False
NCT00918723,2679.0,2679.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,9,1,1,2,0,23.0,23.0,4,0,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,720.0,0.83,True,False
NCT03109353,1928.0,1928.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,1,25.0,17.0,1,0,0.0,1.0,1.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,True,False
NCT02253420,1251.0,1770.0,"(29.999, 1310.0]","(1553.0, 8888.0]",1,0,1,2,1,0,2,5.0,22.0,4,1,0.0,1.0,0.0,0.0,0.0,51.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,870.0,0.68,False,True
NCT01691807,1064.0,1064.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,5,0,18.0,30.0,2,1,1.0,1.0,0.0,1.0,0.0,30.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,120.0,420.0,0.68,False,True
NCT01606878,2072.0,2072.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,4,0,23,2,47.0,21.0,9,0,1.0,1.0,1.0,0.0,0.0,46.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,730.0,0.83,False,True
NCT00457782,1218.0,1371.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,6,1,9.0,5.0,1,1,0.0,1.0,1.0,0.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.598,False,True
NCT00058240,2133.0,2133.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,1,0,33.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,52.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,730.0,0.83,True,False
NCT00602693,2621.0,2824.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,1,0,12.0,8.0,7,0,0.0,1.0,1.0,0.0,0.0,41.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,365.0,0.598,False,True
NCT01066663,4355.0,4689.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,3,1,2,0,14.0,10.0,1,0,2.0,0.0,1.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,299.7,299.7,0.65,True,False
NCT00005021,2495.0,2495.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,0,1,1,0,0.0,10.0,4,0,0.0,1.0,1.0,0.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT01363817,2324.0,2324.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,2,1,6,2,9.0,6.0,2,1,0.0,1.0,0.0,0.0,0.0,31.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,56.0,0.83,False,True
NCT00150462,1491.0,1491.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,4,11,1,5,0,27.0,30.0,2,1,0.0,1.0,0.0,0.0,0.0,48.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,44.800000000000004,0.598,False,True
NCT01212380,1369.0,1796.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,1,0,17.0,12.0,5,0,0.0,0.0,1.0,0.0,0.0,21.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.83,False,True
NCT00005988,501.0,766.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,1,0,2,0,33.0,18.0,7,0,0.0,0.0,1.0,0.0,0.0,5.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,100.0,0.598,False,True
NCT02518113,837.0,837.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,4,2,22,2,18.0,4.0,3,1,1.0,1.0,0.0,1.0,0.0,36.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,60.0,547.5,0.83,True,False
NCT03106428,1010.0,1010.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,3,1,14,2,10.0,15.0,1,1,1.0,1.0,1.0,0.0,0.0,67.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,90.0,1095.0,0.598,False,True
NCT01886859,2760.0,3435.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,6,1,1,3,0,25.0,38.0,2,0,0.0,1.0,0.0,0.0,0.0,27.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,360.0,0.83,False,True
NCT00659568,702.0,883.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,0,1,1,1,21.0,23.0,2,0,0.0,1.0,0.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0.99,False,True
NCT01772797,944.0,944.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,1,1,8,2,3.0,13.0,2,1,0.0,1.0,0.0,0.0,0.0,22.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,900.0,0.99,False,True
NCT01460134,1522.0,2207.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,10,4,1,10,0,13.0,12.0,3,1,1.0,1.0,0.0,0.0,0.0,90.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,70.0,,0.99,False,True
NCT00606437,3075.0,3075.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,7,1,2,1,0,37.0,3.0,1,0,0.0,1.0,1.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,1095.0,0.598,False,True
NCT00058604,2891.0,2891.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,2,2,0,14.0,3.0,1,0,0.0,0.0,1.0,0.0,0.0,12.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,,0.68,False,True
NCT00217412,1492.0,1492.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,19,3,0,1,0,70.0,10.0,2,0,1.0,1.0,0.0,0.0,0.0,60.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1460.0,0.83,False,True
NCT03052933,1246.0,1246.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,1,1,17.0,41.0,2,0,0.0,0.0,1.0,0.0,0.0,28.0,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,730.0,0.68,True,False
NCT01060904,974.0,974.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,2,1,4,2,5.0,2.0,6,1,0.0,1.0,0.0,0.0,0.0,51.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,30.0,0.68,False,True
NCT01400685,1826.0,1857.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,0,1,2,0,5.0,12.0,3,0,0.0,0.0,1.0,0.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.83,False,True
NCT01744626,1095.0,1095.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,1,1,1,8,2,17.0,0.0,2,1,0.0,1.0,0.0,0.0,0.0,40.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,,730.0,0.65,False,True
NCT00005639,1948.0,1948.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,3,3,1,1,0,25.0,10.0,2,0,2.0,1.0,0.0,1.0,0.0,34.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.83,False,True
NCT00053118,853.0,853.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,0,0,3,0,29.0,10.0,5,0,0.0,1.0,1.0,0.0,0.0,1.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00741403,3044.0,3044.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,1,1,4,2,19.0,27.0,1,1,0.0,1.0,0.0,0.0,0.0,39.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00920257,1401.0,1401.0,"(1310.0, 8888.0]","(29.999, 1553.0]",0,1,1,1,1,7,2,17.0,26.0,1,1,0.0,1.0,0.0,0.0,0.0,77.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.68,False,True
NCT01369849,884.0,884.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,44,0,46.0,64.0,4,0,0.0,1.0,1.0,0.0,0.0,15.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,84.0,1620.0,0.83,True,False
NCT01742286,2067.0,2067.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,1,1,0,23,2,5.0,10.0,1,1,0.0,1.0,0.0,0.0,0.0,83.0,False,1,0,0,0,0,0,0,0,0,0,0,1,1,21.0,900.0,0.68,False,True
NCT00761722,2794.0,2795.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,5,2,1,11,0,12.0,9.0,1,1,0.0,1.0,0.0,1.0,0.0,31.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,540.0,540.0,0.598,False,True
NCT00646139,305.0,517.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,0,1,1,0,42.0,10.0,3,0,0.0,1.0,1.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT00961220,797.0,1527.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,1,1,4,0,18.0,9.0,3,0,0.0,1.0,1.0,0.0,0.0,17.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,98.0,0.83,True,False
NCT00432562,273.0,303.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,3,0,1,5,1,16.0,9.0,1,1,2.0,1.0,0.0,1.0,0.0,31.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,,0.99,False,True
NCT03329950,1747.0,1747.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,26,4,1,11,0,22.0,13.0,4,1,0.0,1.0,0.0,0.0,0.0,132.0,False,1,0,0,0,0,0,0,0,0,0,1,1,1,30.0,1095.0,0.99,False,True
NCT02822586,861.0,861.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,2,2,1,1,0,34.0,38.0,2,0,1.0,1.0,1.0,0.0,0.0,5.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,False,True
NCT01634217,1484.0,1849.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,8,5,1,1,0,22.0,5.0,1,0,0.0,1.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,365.0,0.598,False,True
NCT00047060,6022.0,6022.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,2,1,1,1,0,6.0,1.0,4,0,0.0,1.0,1.0,0.0,0.0,5.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1080.0,1825.0,0.68,True,False
NCT04626843,634.0,696.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,6,1,1,1,1,13.0,5.0,1,0,0.0,2.0,0.0,0.0,0.0,15.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0.83,False,True
NCT00005092,1188.0,1188.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,0,3,0,6.0,10.0,6,0,0.0,1.0,0.0,0.0,0.0,7.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,,0.598,False,True
NCT00304018,2343.0,2343.0,"(1310.0, 8888.0]","(1553.0, 8888.0]",1,1,4,1,1,1,0,69.0,10.0,9,0,0.0,1.0,0.0,0.0,0.0,5.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,,0.598,False,True
NCT00104975,1185.0,1185.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,5,0,1,1,0,55.0,10.0,7,0,0.0,1.0,0.0,0.0,0.0,20.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0.83,False,True
NCT04543305,539.0,539.0,"(29.999, 1310.0]","(29.999, 1553.0]",0,0,4,1,1,5,0,25.0,19.0,1,1,2.0,1.0,1.0,0.0,0.0,16.0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.598,False,True
