protocolSection_identificationModule_nctId,primary_study_duration_days,study_duration_days,primary_eq_bins,study_eq_bins,study_eq_labels,primary_eq_labels,number_of_conditions,number_of_groups,age_group,num_locations,location,num_inclusion,num_exclusion,number_of_intervention_types,sponsor_type,intervention_model,resp_party,has_dmc,allocation,masking,enroll_count,healthy_vol,treatment_purpose,diagnostic_purpose,prevention_purpose,supportive_purpose,procedure_intervention,device_intervention,behavioral_intervention,drug_intervention,radiation_intervention,biological_intervention,os_outcome_measure,dor_outcome_measure,ae_outcome_measure,primary_max_days,secondary_max_days,survival_5yr_relative,phase_PHASE1_PHASE2,phase_PHASE1
NCT01435499,488,1643.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,3,1,1,0,8.0,19.0,2,0,1.0,1.0,1.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,1,912.5,912.5,0.94,False,True
NCT01939665,1126,1126.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,3,1,1,1,1,19.0,29.0,1,0,0.0,0.0,1.0,0.0,0.0,50,False,1,0,0,0,0,0,0,0,0,0,1,0,1,360.0,360.0,0.99,True,False
NCT02980341,1722,2474.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,26,2,21.0,10.0,1,1,2.0,1.0,0.0,1.0,0.0,184,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.99,True,False
NCT04089449,1238,1238.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,11,0,9.0,5.0,1,1,2.0,1.0,1.0,0.0,0.0,86,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,False,True
NCT02650817,881,1295.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,5,1,10.0,10.0,1,0,0.0,1.0,0.0,0.0,0.0,16,False,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,360.0,0.99,False,True
NCT02391727,1249,1249.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,2,0,0.0,30.0,1,1,0.0,1.0,1.0,0.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,84.0,0.99,False,True
NCT01556438,945,1126.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,5,1,19.0,21.0,4,1,1.0,1.0,0.0,0.0,0.0,16,False,1,0,0,0,0,0,0,0,0,0,0,1,1,240.0,455.0,0.598,False,True
NCT01544322,822,822.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,0,1,3,0,24.0,13.0,1,1,0.0,1.0,1.0,0.0,0.0,24,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,84.0,0.68,False,True
NCT02959164,1029,1411.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,2,1,1,1,0,14.0,11.0,2,0,0.0,2.0,1.0,0.0,0.0,36,False,1,0,0,0,0,0,0,0,0,0,1,0,1,56.0,30.0,0.65,False,True
NCT03192943,536,536.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,4.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,11,False,1,0,0,0,0,0,0,0,0,0,0,1,1,450.0,365.0,0.68,False,True
NCT03776968,83,252.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,11.0,20.0,1,1,2.0,1.0,1.0,0.0,0.0,47,True,1,0,0,0,0,0,0,0,0,0,0,0,1,50.0,50.0,0.175,False,True
NCT04574583,805,906.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,3,1,1,0,51.0,25.0,4,0,2.0,0.0,0.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,1,480.0,450.0,0.68,True,False
NCT03536481,212,212.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,4,1,1,1,6.0,15.0,2,1,2.0,1.0,0.0,1.0,0.0,74,True,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,28.0,0.99,False,True
NCT01571921,0,31.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,5.0,10.0,1,0,2.0,0.0,0.0,1.0,1.0,12,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,,0.68,False,True
NCT01380184,107,275.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,1,11.0,24.0,1,1,0.0,1.0,0.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,182.0,0.68,False,True
NCT03840200,909,937.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,3,5,1,17,2,52.0,26.0,2,1,2.0,1.0,0.0,0.0,0.0,51,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,730.0,0.175,False,True
NCT01681472,334,334.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,4,1,1,1,4.0,6.0,4,1,1.0,1.0,0.0,1.0,1.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.68,True,False
NCT01662505,1003,1003.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,6,1,7.0,9.0,1,1,0.0,1.0,0.0,0.0,0.0,19,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,486.0,0.65,False,True
NCT02379247,963,2585.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,4,1,4,0,35.0,47.0,2,0,0.0,2.0,1.0,0.0,0.0,43,False,1,0,0,0,0,0,0,0,0,0,1,0,0,720.0,1080.0,0.99,True,False
NCT01596751,1819,2549.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,3,0,24.0,9.0,2,0,2.0,2.0,1.0,0.0,0.0,67,False,1,0,0,0,0,0,0,0,0,0,0,1,1,90.0,720.0,0.99,True,False
NCT02718066,2587,2587.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,1,6,0,16.0,21.0,1,1,0.0,1.0,0.0,0.0,0.0,96,False,1,0,0,0,0,0,0,0,0,0,0,0,0,360.0,540.0,0.99,True,False
NCT02405338,1706,1706.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,8.0,21.0,1,1,0.0,1.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,1,0,0,730.0,730.0,0.65,True,False
NCT05563545,127,127.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,2,1,1,7.0,17.0,1,1,0.0,1.0,0.0,0.0,0.0,2,False,1,0,0,0,0,0,0,0,0,0,1,1,1,720.0,720.0,0.65,False,True
NCT02820454,1067,1067.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,1,1,1,1,1,10.0,10.0,2,0,0.0,1.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,1,0,1,540.0,900.0,0.68,False,True
NCT01460134,1522,2207.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,10,4,1,10,0,13.0,12.0,3,1,1.0,1.0,0.0,0.0,0.0,90,False,1,0,0,0,0,0,0,0,0,0,0,0,1,70.0,,0.99,False,True
NCT01332266,1595,2177.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,0,2,6.0,12.0,2,1,1.0,1.0,0.0,1.0,0.0,95,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1825.0,1460.0,0.99,True,False
NCT01518413,1127,1127.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,5,1,0,4,0,46.0,25.0,2,0,0.0,2.0,1.0,0.0,0.0,17,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,720.0,0.65,False,True
NCT03008304,365,1004.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,5.0,3.0,1,0,1.0,1.0,0.0,1.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,1,0,0,90.0,1095.0,0.68,True,False
NCT02431208,2067,2067.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,11,1,31,0,25.0,31.0,5,1,1.0,1.0,0.0,0.0,0.0,85,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1080.0,1080.0,0.598,False,True
NCT02239900,1886,1886.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,6,1,1,0,19.0,17.0,2,0,1.0,1.0,1.0,1.0,0.0,143,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,30.0,0.99,False,True
NCT02029950,2340,2340.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,1,1,3,0,34.0,12.0,7,0,0.0,1.0,0.0,0.0,0.0,50,False,1,0,0,0,0,0,0,0,0,0,1,0,1,21.0,730.0,0.65,False,True
NCT04261075,835,835.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,8,2,7.0,23.0,3,1,2.0,1.0,0.0,0.0,0.0,57,False,1,0,0,0,0,0,0,0,0,0,0,0,1,210.0,210.0,0.68,False,True
NCT04306224,854,854.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,4,2,7.0,11.0,1,1,0.0,1.0,0.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.83,False,True
NCT02122081,2598,2598.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,15,1,1,1,0,23.0,21.0,9,0,0.0,2.0,1.0,0.0,0.0,33,False,1,0,0,0,0,0,0,0,0,0,1,0,0,30.0,365.0,0.65,False,True
NCT02311920,990,2807.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,2,3,1,11,0,34.0,30.0,4,0,1.0,1.0,0.0,1.0,0.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,730.0,0.65,False,True
NCT02523404,458,458.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,1,1,10.0,2.0,1,0,1.0,1.0,1.0,1.0,0.0,60,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,1095.0,0.99,True,False
NCT02531919,457,638.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,0,16.0,8.0,1,0,0.0,1.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,120.0,0.68,False,True
NCT02330562,2240,2240.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,5,2,27.0,15.0,2,1,0.0,1.0,0.0,0.0,0.0,121,False,1,0,0,0,0,0,0,0,0,0,1,0,1,336.0,504.0,0.326,True,False
NCT02145741,385,3320.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,1,1,4.0,0.0,3,1,0.0,1.0,0.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,0.68,False,True
NCT02639091,840,1352.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,0,2,13.0,17.0,3,1,0.0,1.0,0.0,0.0,0.0,36,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,730.0,0.68,False,True
NCT01332721,519,975.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,7.0,26.0,1,1,0.0,1.0,0.0,0.0,0.0,38,False,1,0,0,0,0,0,0,0,0,0,0,0,0,547.5,547.5,0.68,False,True
NCT02063230,245,245.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,4,1,1,0,5.0,6.0,2,1,1.0,1.0,0.0,0.0,0.0,32,True,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,0.68,False,True
NCT01379287,4243,4243.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,19.0,21.0,1,0,0.0,1.0,0.0,0.0,0.0,29,False,1,0,0,0,0,0,0,0,0,0,0,0,1,730.0,42.0,0.68,False,True
NCT06360861,1686,1688.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,0,1,1,5.0,13.0,1,0,0.0,1.0,1.0,0.0,0.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,False,True
NCT02086604,995,2673.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,3,1,2,0,19.0,18.0,2,0,0.0,1.0,1.0,0.0,0.0,37,False,1,0,0,0,0,0,0,0,0,0,0,1,1,360.0,730.0,0.83,False,True
NCT03696355,865,1385.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,2,0,1,0,26.0,12.0,2,0,1.0,1.0,0.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,1,0,1,730.0,1095.0,0.68,False,True
NCT02541370,1461,1461.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,7,1,1,1,1,11.0,8.0,1,0,0.0,0.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,1,168.0,168.0,0.99,True,False
NCT01833923,1614,1614.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,1,10.0,15.0,1,1,0.0,1.0,1.0,0.0,0.0,35,False,1,0,0,0,0,0,0,0,0,0,0,0,1,52.0,21.0,0.68,False,True
NCT02690337,670,670.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,1,2.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,27,False,1,0,0,0,0,0,0,0,0,0,0,0,1,31.0,1.0,0.68,False,True
NCT02167958,1683,1683.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,1,1,1,0,21.0,6.0,8,0,0.0,2.0,1.0,0.0,0.0,28,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.83,False,True
NCT04887194,623,623.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,5,0,3.0,4.0,7,1,2.0,1.0,0.0,0.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,0,0,1,360.0,20.0,0.68,False,True
NCT02340975,1490,1490.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,6,1,28,2,5.0,4.0,6,1,1.0,1.0,0.0,1.0,0.0,114,False,1,0,0,0,0,0,0,0,0,0,1,1,1,1460.0,1460.0,0.175,True,False
NCT05315713,435,435.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,17,2,9.0,18.0,4,1,1.0,1.0,0.0,0.0,0.0,8,False,1,0,0,0,0,0,0,0,0,0,1,1,1,90.0,1460.0,0.83,True,False
NCT01397825,1276,1884.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,5,1,0,2,11.0,27.0,3,1,1.0,1.0,0.0,0.0,0.0,45,False,1,0,0,0,0,0,0,0,0,0,0,1,1,1898.0,1898.0,0.83,True,False
NCT02776917,1063,2021.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,1,0,19.0,15.0,1,0,0.0,2.0,1.0,0.0,0.0,22,False,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,730.0,0.99,False,True
NCT02620423,821,974.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,0,1,1,0,21.0,11.0,7,1,0.0,1.0,1.0,0.0,0.0,11,False,1,0,0,0,0,0,0,0,0,0,1,0,0,21.0,90.0,0.175,False,True
NCT01955668,30,30.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,3,1,1,1,0,15.0,34.0,1,1,0.0,1.0,0.0,0.0,0.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,870.0,120.0,0.83,False,True
NCT03085225,1294,1705.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,2,1,30.0,25.0,1,0,0.0,1.0,1.0,0.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,1,0,0,21.0,365.0,0.65,False,True
NCT02740712,334,1248.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,3,1,4.0,13.0,7,1,0.0,1.0,0.0,0.0,0.0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,12.0,0.68,False,True
NCT03286296,562,610.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,0,25.0,0.0,1,1,0.0,1.0,0.0,0.0,0.0,30,False,1,0,0,0,0,0,0,0,0,0,0,0,1,510.0,510.0,0.68,False,True
NCT01459380,1702,1950.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,8,2,1,13,0,46.0,51.0,5,0,1.0,1.0,0.0,0.0,0.0,41,False,1,0,0,0,0,0,0,0,0,0,0,0,1,365.0,365.0,0.175,False,True
NCT01628471,911,1034.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,10.0,25.0,1,1,0.0,1.0,1.0,0.0,0.0,20,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.99,True,False
NCT04613492,1276,1276.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,8,2,2.0,0.0,2,1,1.0,1.0,0.0,0.0,0.0,40,False,1,0,0,0,0,0,0,0,0,0,1,1,1,180.0,365.0,0.68,False,True
NCT01401868,366,488.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,2,0,24.0,13.0,1,1,0.0,1.0,1.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,84.0,0.68,False,True
NCT02252146,914,914.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,12,0,3.0,2.0,1,1,0.0,1.0,1.0,0.0,0.0,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,,0.83,True,False
NCT02410733,3033,3033.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,4,1,23.0,45.0,1,1,0.0,1.0,1.0,0.0,0.0,119,False,1,0,0,0,0,0,0,0,0,0,1,1,1,2920.0,2920.0,0.94,False,True
NCT03636477,850,1108.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,4,0,28.0,27.0,3,1,0.0,1.0,1.0,0.0,0.0,21,False,1,0,0,0,0,0,0,0,0,0,1,0,1,1277.5,1277.5,0.326,False,True
NCT02622841,670,670.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,5.0,10.0,1,0,0.0,0.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,1,0,1,90.0,3000.0,0.68,True,False
NCT02735239,2183,2183.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,6,1,4,1,15.0,8.0,10,0,1.0,1.0,0.0,0.0,0.0,73,False,1,0,0,0,0,0,0,0,0,0,1,0,1,365.0,1095.0,0.68,True,False
NCT02596711,659,659.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,3,1,1,0,7.0,7.0,6,0,1.0,1.0,0.0,1.0,0.0,26,True,1,0,0,0,0,0,0,0,0,0,0,0,0,84.0,,0.68,True,False
NCT01387204,153,153.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,0,9.0,27.0,1,1,0.0,1.0,0.0,0.0,0.0,6,False,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,11.0,0.68,False,True
NCT01897038,546,546.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,1,0,2,10.0,19.0,2,1,1.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,1,1,1,930.0,930.0,0.175,False,True
NCT02619253,2590,2590.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,2,1,4,0,23.0,29.0,2,0,0.0,2.0,1.0,0.0,0.0,53,False,1,0,0,0,0,0,0,0,0,0,0,0,1,540.0,540.0,0.175,False,True
NCT02301117,1630,1630.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,14,2,13.0,8.0,1,1,0.0,1.0,0.0,0.0,0.0,43,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,0.68,False,True
NCT01440920,547,669.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,1,1,15.0,6.0,3,1,0.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,0.65,False,True
NCT02407080,1358,1358.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,3,0,12.0,7.0,2,0,0.0,2.0,1.0,0.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.68,False,True
NCT03307759,1516,1516.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,2,1,2,1,22.0,34.0,2,0,1.0,1.0,1.0,1.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,1,0,1,720.0,720.0,0.99,False,True
NCT02924766,1018,1019.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,0,2,6.0,7.0,4,1,0.0,1.0,0.0,0.0,0.0,34,False,1,0,0,0,0,0,0,0,0,0,0,0,1,56.0,30.0,0.68,False,True
NCT04712396,52,52.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,10.0,19.0,2,1,0.0,1.0,0.0,0.0,0.0,11,True,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,14.0,0.175,False,True
NCT03582475,1243,1243.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,17,1,1,1,0,35.0,40.0,5,0,0.0,1.0,1.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,,0.99,False,True
NCT05078593,676,676.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,2,1,1,1,1,18.0,22.0,1,1,0.0,1.0,1.0,0.0,0.0,18,False,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,0.83,False,True
NCT03224104,1423,1423.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,3,1,10,1,67.0,8.0,3,0,1.0,1.0,1.0,0.0,0.0,71,False,1,0,0,0,0,0,0,0,0,0,1,1,1,900.0,900.0,0.326,False,True
NCT02280525,1587,1587.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,3,1,1,0,19.0,9.0,6,0,0.0,1.0,0.0,0.0,0.0,8,False,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,120.0,0.65,False,True
NCT05411146,43,43.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,1,1,5.0,5.0,1,1,0.0,1.0,0.0,0.0,0.0,8,True,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,25.0,0.68,False,True
NCT00968760,3230,3230.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,2,1,1,0,28.0,5.0,8,0,0.0,1.0,0.0,0.0,0.0,34,False,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,,0.83,False,True
NCT05921916,795,795.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,9,1,1,1,30.0,23.0,2,1,2.0,1.0,0.0,1.0,2.0,56,True,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,,0.68,False,True
NCT01592045,669,669.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,2,0,13,0,20.0,5.0,5,1,2.0,1.0,1.0,1.0,0.0,28,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.68,True,False
NCT02705859,1856,2282.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,5,1,35.0,47.0,2,0,0.0,1.0,1.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,1,1,1,365.0,730.0,0.99,False,True
NCT01535924,2568,2568.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,6,1,1,2,0,36.0,8.0,2,0,0.0,2.0,1.0,0.0,0.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,1,1825.0,1825.0,0.83,True,False
NCT02796898,1093,1093.0,"(1035.0, 4453.0]","(-0.001, 1232.0]",0,1,2,1,1,5,0,26.0,19.0,2,1,0.0,1.0,1.0,0.0,0.0,23,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.175,True,False
NCT03849105,1209,1301.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,4,1,5,1,26.0,27.0,1,1,1.0,1.0,0.0,1.0,0.0,10,False,1,0,0,0,0,0,0,0,0,0,0,0,1,360.0,360.0,0.326,True,False
NCT01265030,2881,2881.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,0,8,0,36.0,6.0,1,0,0.0,0.0,1.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,1095.0,0.68,True,False
NCT01391533,1736,1736.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,1,1,1,8,2,2.0,13.0,1,1,0.0,1.0,0.0,0.0,0.0,72,False,0,0,0,0,0,0,0,0,0,0,0,0,0,730.0,730.0,0.68,False,True
NCT01634503,457,457.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,3,1,1,1,5.0,22.0,1,1,0.0,1.0,0.0,0.0,0.0,9,False,1,0,0,0,0,0,0,0,0,0,0,0,1,,252.0,0.175,False,True
NCT01423058,1035,1035.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,3,1,1,6,2,16.0,18.0,1,1,0.0,1.0,1.0,0.0,0.0,61,False,1,0,0,0,0,0,0,0,0,0,0,0,1,180.0,180.0,0.68,True,False
NCT05087992,698,720.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,4,1,5,2,25.0,24.0,3,1,2.0,1.0,0.0,1.0,0.0,13,False,1,0,0,0,0,0,0,0,0,0,0,0,0,390.0,390.0,0.68,False,True
NCT03712358,848,848.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,5,1,1,0,28.0,31.0,1,1,2.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,720.0,,0.94,False,True
NCT01425008,2035,2588.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,4,1,1,0,2,17.0,14.0,1,1,0.0,1.0,0.0,0.0,0.0,149,False,1,0,0,0,0,0,0,0,0,0,0,1,1,49.0,49.0,0.94,False,True
NCT02564367,1242,1613.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,2,1,1,1,1,35.0,29.0,1,0,0.0,1.0,0.0,0.0,0.0,30,False,1,0,0,0,0,0,0,0,0,0,1,0,0,360.0,730.0,0.175,True,False
NCT01317901,701,762.0,"(-0.001, 1035.0]","(-0.001, 1232.0]",0,0,1,1,1,6,0,18.0,31.0,3,1,0.0,1.0,1.0,0.0,0.0,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,,0.83,False,True
NCT02496741,1478,1478.0,"(1035.0, 4453.0]","(1232.0, 4453.0]",1,1,3,1,1,3,1,14.0,32.0,1,0,0.0,0.0,0.0,0.0,0.0,15,False,1,0,0,0,0,0,0,0,0,0,0,0,0,365.0,365.0,0.65,True,False
NCT03101488,895,1253.0,"(-0.001, 1035.0]","(1232.0, 4453.0]",1,0,1,1,1,4,1,25.0,15.0,1,1,0.0,1.0,1.0,0.0,0.0,287,False,1,0,0,0,0,0,0,0,0,0,1,1,1,730.0,180.0,0.68,False,True
